	first	answer	prediction	bert	bleu
104	第四十二条　（自首等）　１　罪を犯した者が捜査機関に発覚する前に自首	したときは、その刑を減軽することができる。	しる直後に自首した者について、その刑を軽減しる。	0.7548452615737915	17.694975149532556
105	第四十二条　（自首等）　２　告訴がなければ公訴を提起することができない罪について、告訴をすることができる	者に対して自己の犯罪事実を告げ、その措置にゆだねたときも、前項と同様とする。	告訴することができる。	0.7280263900756836	0.4067907049567216
106	第四十三条　（未遂減免）　１　犯罪の実行に着手してこれを遂げなかっ	た者は、その刑を減軽することができる。	た者は、その犯罪の実行に着手したが、これを遂げなかった場合、刑を減免する。	0.7772581577301025	17.004630721751067
107	第四十三条　（未遂減免）　１　ただし、自己の意思により犯罪を中止した	ときは、その刑を減軽し、又は免除する。	した自己の意思により罪を中止した場合においては、刑を減免せる。	0.7471935153007507	5.154337627145953
108	第四十四条　（未遂罪）　１　未遂を罰する場合は	、各本条で定める。	未遂を罰する場合、罪の成立や遂行行為の有無に関わらず、犯人の意図や試みだけでも罰せられる。	0.6003384590148926	1.7574239156849023
109	第四十五条　（併合罪）　１　確定裁判を経ていない二個	以上の罪を併合罪とする。	併合罪を確定裁判を経ていない二個以上の犯罪が同一人によって犯された場合には、それらの罪を連邦し、一つの罰則を課す。	0.6721866130828857	4.662744413365305
110	第四十五条　（併合罪）　１　ある罪について禁錮以上の刑に処する確定裁判があったときは、そ	の罪とその裁判が確定する前に犯した罪とに限り、併合罪とする。	の罪（併合罪）として処するものとする。	0.7921864986419678	9.071944622125239
111	第四十六条　（併科の制限）　１　併合罪のうちの一個の罪について死刑	に処するときは、他の刑を科さない。	死刑としられた場合、他の罪についての刑を決しられることはありません。	0.7513189911842346	10.583814787289993
112	第四十六条　（併科の制限）　１　ただし、没収は、	この限りでない。	複数の刑罰を併科する際に、この法令により特に定められた場合を除き、没収はできない。	0.5875507593154907	3.197383344450448
113	第四十六条　（併科の制限）　２　併合罪のうちの一個の罪について無期の懲役	又は禁錮に処するときも、他の刑を科さない。	無期の懲役が刑として併科された場合、他の罪と併せても、無期の懲役が最も重い刑とされる。	0.709229588508606	5.502042119161771
114	第四十六条　（併科の制限）　２　ただし、罰金、科料及び	没収は、この限りでない。	また、その他の刑罰と併科することはできない。ただし、罰金や科料はこの制限を受けない。	0.6890542507171631	3.632928877985223
115	第四十七条　（有期の懲役及び禁錮の加重）　１　併合罪のうちの二個以上の罪について有期の懲役又は禁錮に処するときは、その	最も重い罪について定めた刑の長期にその二分の一を加えたものを長期とする。	その懲役又は禁錮の期間を加重し、かつその加重期間を国刑法第四十三条の規定による懲役又は禁錮の最高刑の期間を超えない限りとする。	0.6725077629089355	4.861086827434944
